day,mixer_name,eth_tx_count,eth_in_eth,eth_out_eth,eth_net_eth,eth_total_eth,erc20_tx_count,erc20_in_usd,erc20_out_usd,erc20_net_usd,erc20_total_usd
2023/1/14,Aztec Connect,2235,690.3002451,0,690.3002451,690.3002451,120,231749.2145,76679.83348,155069.381,308429.0479
2023/1/15,Aztec Connect,2867,704.4408648,0,704.4408648,704.4408648,157,148545.0228,136547.0478,11997.97508,285092.0706
2023/1/16,Aztec Connect,2036,464.7786077,0,464.7786077,464.7786077,163,246454.6773,166968.8729,79485.80443,413423.5502
2023/1/17,Aztec Connect,2236,395.0565352,0,395.0565352,395.0565352,155,123562.9385,98533.14095,25029.79754,222096.0794
2023/1/18,Aztec Connect,2154,298.6100288,0,298.6100288,298.6100288,217,134463.5417,142259.575,-7796.033318,276723.1167
2023/1/19,Aztec Connect,2406,330.3637804,0,330.3637804,330.3637804,241,154736.4588,134707.671,20028.78778,289444.1299
2023/1/20,Aztec Connect,1610,363.3836364,0,363.3836364,363.3836364,255,288573.2681,266422.1956,22151.07256,554995.4637
2023/1/21,Aztec Connect,1997,339.6300391,0,339.6300391,339.6300391,271,167293.5734,115405.3258,51888.24762,282698.8993
2023/1/22,Aztec Connect,2192,444.6489872,0,444.6489872,444.6489872,357,296291.4226,186843.0615,109448.3611,483134.4841
2023/1/23,Aztec Connect,2192,344.8925077,0,344.8925077,344.8925077,314,190988.6067,206286.8521,-15298.24535,397275.4588
2023/1/24,Aztec Connect,2031,424.5141049,0,424.5141049,424.5141049,332,271606.1251,236920.0406,34686.08443,508526.1657
2023/1/25,Aztec Connect,2136,469.3771767,0,469.3771767,469.3771767,311,324682.3494,285912.7887,38769.56073,610595.1382
2023/1/26,Aztec Connect,2008,521.0528345,0,521.0528345,521.0528345,214,227019.0695,133919.8966,93099.17295,360938.9661
2023/1/27,Aztec Connect,1757,454.9974029,0,454.9974029,454.9974029,234,310047.6143,144545.977,165501.6373,454593.5913
2023/1/28,Aztec Connect,1987,450.2827423,0,450.2827423,450.2827423,311,396067.3181,319695.0274,76372.29076,715762.3455
2023/1/29,Aztec Connect,1769,357.3306188,0,357.3306188,357.3306188,180,294270.7462,136192.5809,158078.1653,430463.3271
2023/1/30,Aztec Connect,1827,529.1558479,0,529.1558479,529.1558479,240,215028.0116,313008.3247,-97980.31307,528036.3362
2023/1/31,Aztec Connect,1322,412.9743706,0,412.9743706,412.9743706,172,113298.917,163822.4117,-50523.4947,277121.3286
2023/2/1,Aztec Connect,1728,314.4875727,0,314.4875727,314.4875727,194,196584.8814,219865.4173,-23280.5359,416450.2987
2023/2/2,Aztec Connect,1379,358.2246452,0,358.2246452,358.2246452,169,163325.9029,84014.70309,79311.19976,247340.606
2023/2/3,Aztec Connect,1399,260.6233029,0,260.6233029,260.6233029,185,208069.2246,196641.7147,11427.5099,404710.9392
2023/2/4,Aztec Connect,1764,609.6874935,0,609.6874935,609.6874935,162,132701.2582,189399.2695,-56698.01125,322100.5277
2023/2/5,Aztec Connect,4467,696.0403373,0,696.0403373,696.0403373,255,113744.7426,70150.32701,43594.4156,183895.0696
2023/2/6,Aztec Connect,2715,303.4462667,0,303.4462667,303.4462667,223,262454.4499,202660.6963,59793.7536,465115.1463
2023/2/7,Aztec Connect,2007,731.8243919,0,731.8243919,731.8243919,143,267364.4122,185678.0759,81686.33629,453042.488
2023/2/8,Aztec Connect,1668,824.6290573,0,824.6290573,824.6290573,150,116307.4958,226448.3024,-110140.8066,342755.7982
2023/2/9,Aztec Connect,1654,329.7544783,0,329.7544783,329.7544783,136,173915.0981,188410.4985,-14495.40042,362325.5965
2023/2/10,Aztec Connect,1885,329.8547778,0,329.8547778,329.8547778,232,447455.1803,411025.4968,36429.68341,858480.6771
2023/2/11,Aztec Connect,3111,984.2290812,0,984.2290812,984.2290812,304,515115.5097,451076.3607,64039.14902,966191.8703
2023/2/12,Aztec Connect,3055,782.9492553,0,782.9492553,782.9492553,359,553660.7851,526481.438,27179.34706,1.08E+06
2023/2/13,Aztec Connect,1621,599.9266814,0,599.9266814,599.9266814,298,455258.873,418881.892,36376.98104,874140.765
2023/2/14,Aztec Connect,1550,329.338354,0,329.338354,329.338354,231,240931.8775,148158.2054,92773.67205,389090.0829
2023/2/15,Aztec Connect,1337,881.5240654,0,881.5240654,881.5240654,239,360828.3587,245633.2217,115195.137,606461.5805
2023/2/16,Aztec Connect,1507,393.6400829,0,393.6400829,393.6400829,211,223494.2063,209759.3264,13734.87993,433253.5327
2023/2/17,Aztec Connect,1849,870.1330062,0,870.1330062,870.1330062,214,336057.253,167676.1851,168381.0679,503733.4382
2023/2/18,Aztec Connect,2032,775.6600559,0,775.6600559,775.6600559,261,508182.6004,543113.2426,-34930.64228,1.05E+06
2023/2/19,Aztec Connect,2645,671.3694182,0,671.3694182,671.3694182,273,196982.5817,180851.2555,16131.32619,377833.8373
2023/2/20,Aztec Connect,2120,909.2495518,0,909.2495518,909.2495518,221,212202.5171,216415.5383,-4213.021223,428618.0555
2023/2/21,Aztec Connect,1704,790.5148524,0,790.5148524,790.5148524,184,143978.7747,146204.0771,-2225.302396,290182.8518
2023/2/22,Aztec Connect,1675,433.6960607,0,433.6960607,433.6960607,153,217491.1102,197851.4824,19639.6278,415342.5927
2023/2/23,Aztec Connect,1693,362.1581796,0,362.1581796,362.1581796,238,344542.9194,287503.3432,57039.57624,632046.2626
2023/2/24,Aztec Connect,1666,416.8845134,0,416.8845134,416.8845134,236,337584.0644,235459.5202,102124.5442,573043.5846
2023/2/25,Aztec Connect,3083,758.7636353,0,758.7636353,758.7636353,234,243298.0537,252555.0688,-9257.015136,495853.1225
2023/2/26,Aztec Connect,3466,731.3881285,0,731.3881285,731.3881285,266,260353.8835,214168.1247,46185.75878,474522.0082
2023/2/27,Aztec Connect,3101,794.2334361,0,794.2334361,794.2334361,273,498472.6587,371843.2327,126629.426,870315.8914
2023/2/28,Aztec Connect,2863,551.0391415,0,551.0391415,551.0391415,216,275826.6017,259147.0866,16679.5151,534973.6884
2023/3/1,Aztec Connect,2266,513.008119,0,513.008119,513.008119,208,193844.6785,124135.5131,69709.16542,317980.1916
2023/3/2,Aztec Connect,2241,558.4230045,0,558.4230045,558.4230045,259,154724.4428,134559.3491,20165.09371,289283.792
2023/3/3,Aztec Connect,2638,555.169392,0,555.169392,555.169392,768,260352.1741,167108.8829,93243.29116,427461.057
2023/3/4,Aztec Connect,3273,542.358892,0,542.358892,542.358892,688,211072.1391,259412.2326,-48340.09349,470484.3717
2023/3/5,Aztec Connect,3183,733.5974707,0,733.5974707,733.5974707,862,251544.5218,202881.9388,48662.58298,454426.4605
2023/3/6,Aztec Connect,2627,579.108425,0,579.108425,579.108425,651,185079.2813,279174.1382,-94094.8569,464253.4195
2023/3/7,Aztec Connect,3073,686.3770814,0,686.3770814,686.3770814,660,222395.4941,230320.1193,-7924.62518,452715.6134
2023/3/8,Aztec Connect,2781,626.9879479,0,626.9879479,626.9879479,505,253685.8906,123536.6033,130149.2873,377222.4939
2023/3/9,Aztec Connect,1955,610.4732274,0,610.4732274,610.4732274,455,269450.864,199430.4776,70020.38641,468881.3417
2023/3/10,Aztec Connect,2102,723.0499545,0,723.0499545,723.0499545,561,1.16E+06,253788.8637,908665.2435,1.42E+06
2023/3/11,Aztec Connect,511,207.876679,0,207.876679,207.876679,243,315366.7915,287584.0114,27782.78007,602950.8028
2023/3/12,Aztec Connect,3383,706.6115017,0,706.6115017,706.6115017,743,409971.5978,351448.2694,58523.3284,761419.8673
2023/3/13,Aztec Connect,1672,941.2080973,0,941.2080973,941.2080973,720,838771.8616,1.21E+06,-367883.6624,2.05E+06
2023/3/14,Aztec Connect,1597,1511.645447,0,1511.645447,1511.645447,1047,957480.2631,1.83E+06,-868182.7933,2.78E+06
2023/3/15,Aztec Connect,1541,1205.865079,0,1205.865079,1205.865079,1001,976349.0015,1.01E+06,-37676.79209,1.99E+06
2023/3/16,Aztec Connect,1548,1034.513649,0,1034.513649,1034.513649,1012,1.58E+06,1.04E+06,533782.3084,2.62E+06
2023/3/17,Aztec Connect,1625,1013.881739,0,1013.881739,1013.881739,963,1.47E+06,2.40E+06,-922804.709,3.87E+06
2023/3/18,Aztec Connect,1782,996.7952714,0,996.7952714,996.7952714,614,1.08E+06,771171.1964,307735.291,1.85E+06
2023/3/19,Aztec Connect,2392,977.1638749,0,977.1638749,977.1638749,477,1.05E+06,561562.1559,486860.8029,1.61E+06
2023/3/20,Aztec Connect,2898,1022.324068,0,1022.324068,1022.324068,482,1.05E+06,604272.1382,450679.4867,1.66E+06
2023/3/21,Aztec Connect,1745,583.2374321,0,583.2374321,583.2374321,1001,612513.3237,2.02E+06,-1.41E+06,2.63E+06
